hour_of_day,day_of_week,is_weekend,month,day_of_month,temperature,precipitation,weather_condition,humidity,wind_speed,line_number,vehicle_type,vehicle_number,brigade,route_segment,direction,stop_name,planned_travel_time_min,delay_minutes,delay_category,delay_ratio,is_delayed
18,3,False,6,20,36.2,1.1,rain,47,0.6,72,tramwaj,HG871,70-01,Bronowice–Borek Fałęcki,Krowodrza G. P+R,Dworzec Towarowy 01,40,4.0,moderate_delay,0.098974,True
22,4,False,6,1,38.9,1.5,sunny,81,2.5,5,tramwaj,RF933,58-02,Jarzębiny–Krowodrza,Borek Fałęcki,Kurdwanów P+R 03,30,2.2,slight_delay,0.074611,False
13,4,False,2,9,25.5,0.6,snow,51,2.4,8,tramwaj,HG860,72-07,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Mały Płaszów P+R 01,25,0.0,on_time,0.0,False
17,6,True,12,28,18.7,0.1,rain,44,0.3,72,tramwaj,HG623,37-01,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Nowy Bieżanów P+R 01,25,1.9,slight_delay,0.075778,False
9,2,False,8,5,22.8,1.0,cloudy,44,2.6,24,tramwaj,RG496,54-06,Rondo Grunwaldzkie–Czerwone Maki,Nowy Bieżanów P+R,Nowy Bieżanów P+R 01,45,0.1,on_time,0.002164,False
23,3,False,7,3,38.6,0.3,sunny,80,2.6,78,tramwaj,HY113,33-04,Mały Płaszów–Cichy Kącik,Os.Piastów,Os. Piastów 01,30,0.7,on_time,0.024043,False
16,3,False,11,23,7.3,0.1,sunny,86,0.4,10,tramwaj,RZ949,29-06,Czerwone Maki–Os.Piastów,Pleszów,Salwator 01,35,0.0,on_time,0.0,False
8,3,False,4,11,12.9,0.1,cloudy,47,1.3,4,tramwaj,HG894,25-05,Salwator–Krowodrza Górka,Bronowice Małe,Dworzec Towarowy 01,45,3.9,moderate_delay,0.085698,True
17,6,True,8,21,25.0,0.3,fog,83,1.2,9,tramwaj,RZ281,10-03,Borek Fałęcki–Kopiec Wandy,Pleszów,Os. Piastów 01,35,0.8,on_time,0.024074,False
14,0,False,3,10,0.7,0.3,sunny,71,2.8,78,tramwaj,RP852,66-02,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Bronowice Małe 01,40,0.0,on_time,0.0,False
20,6,True,9,27,26.1,0.5,sunny,51,0.4,22,tramwaj,RG141,55-05,Os.Piastów–Pleszów,Rondo Hipokratesa,Os. Piastów 01,30,0.4,on_time,0.013911,False
5,5,True,2,24,9.2,0.1,sunny,70,0.4,24,tramwaj,HL233,21-10,Os.Piastów–Pleszów,Bronowice Małe,Dworzec Towarowy 01,25,0.0,on_time,0.0,False
21,0,False,2,27,-2.8,1.4,sunny,82,1.0,5,tramwaj,HL105,43-08,Górka Narodowa–Czerwone Maki,Pleszów,Krowodrza Górka P+R 03,35,0.0,on_time,0.0,False
7,4,False,3,25,13.4,0.0,rain,51,6.6,52,tramwaj,RP140,20-06,Rondo Hipokratesa–Nowy Bieżanów,Pleszów,Krowodrza Górka P+R 03,20,1.1,slight_delay,0.055275,False
14,6,True,8,6,17.3,0.4,rain,74,1.7,20,tramwaj,HY892,79-05,Mały Płaszów–Cichy Kącik,Krowodrza G. P+R,Dworzec Towarowy 01,40,2.1,slight_delay,0.053401,False
23,2,False,12,19,28.1,0.5,cloudy,65,0.6,3,tramwaj,RZ908,74-09,Kurdwanów–Pleszów,Os.Piastów,Borek Fałęcki 01,40,0.0,on_time,0.0,False
8,5,True,1,1,8.7,1.3,sunny,51,1.4,72,tramwaj,RF174,41-09,Os.Piastów–Pleszów,Krowodrza G. P+R,Salwator 01,35,0.0,on_time,0.0,False
20,0,False,7,15,36.7,1.0,sunny,39,2.3,20,tramwaj,HG288,67-02,Jarzębiny–Krowodrza,Górka Narodowa P+R,Borek Fałęcki 01,30,2.6,slight_delay,0.085404,False
23,5,True,8,11,46.1,0.3,cloudy,44,0.9,20,tramwaj,RP525,70-09,Kurdwanów–Pleszów,Czerwone Maki P+R,Rondo Grunwaldzkie 01,20,1.4,slight_delay,0.068571,False
10,1,False,2,16,11.5,2.0,sunny,47,0.2,20,tramwaj,RG194,45-04,Os.Piastów–Pleszów,Górka Narodowa P+R,Pleszów 01,45,0.9,on_time,0.019947,False
20,3,False,10,28,25.0,0.5,sunny,93,0.2,24,tramwaj,HG779,43-06,Jarzębiny–Krowodrza,Górka Narodowa P+R,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
5,5,True,3,1,10.2,0.4,sunny,75,2.7,52,tramwaj,RF400,28-10,Os.Piastów–Pleszów,Rondo Hipokratesa,Czerwone Maki P+R 01,35,1.4,slight_delay,0.040667,False
13,1,False,3,7,11.4,0.6,cloudy,65,0.9,8,tramwaj,RZ674,02-02,Bronowice–Borek Fałęcki,Bronowice Małe,Rondo Grunwaldzkie 01,20,0.0,on_time,0.0,False
16,5,True,9,28,30.6,0.2,sunny,34,0.4,22,tramwaj,RF556,31-10,Rondo Hipokratesa–Nowy Bieżanów,Czerwone Maki P+R,Czerwone Maki P+R 01,25,0.8,on_time,0.030928,False
15,1,False,10,12,18.3,0.2,cloudy,52,2.3,11,tramwaj,HG140,42-07,Górka Narodowa–Czerwone Maki,Czerwone Maki P+R,Dworzec Towarowy 01,40,2.0,slight_delay,0.051044,False
10,5,True,5,17,32.6,0.3,cloudy,30,1.7,77,tramwaj,RY495,33-09,Czerwone Maki–Os.Piastów,Pleszów,Mały Płaszów P+R 01,30,1.6,slight_delay,0.051901,False
19,2,False,3,10,17.8,0.3,sunny,46,0.2,20,tramwaj,HL125,67-06,Czerwone Maki–Os.Piastów,Rondo Hipokratesa,Rondo Grunwaldzkie 01,45,0.1,on_time,0.001967,False
7,0,False,12,12,8.8,2.6,cloudy,93,1.8,10,tramwaj,RZ598,06-05,Rondo Hipokratesa–Nowy Bieżanów,Nowy Bieżanów P+R,Bronowice Małe 01,35,3.9,moderate_delay,0.111212,True
5,0,False,4,4,38.4,1.3,sunny,32,2.6,76,tramwaj,HG428,66-02,Bronowice–Borek Fałęcki,Pleszów,Mały Płaszów P+R 01,40,0.1,on_time,0.003429,False
16,0,False,9,17,31.8,0.4,cloudy,78,0.5,21,tramwaj,RY271,69-09,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Rondo Grunwaldzkie 01,25,0.0,on_time,0.0,False
20,1,False,4,15,33.2,0.0,sunny,33,0.5,4,tramwaj,HY741,09-04,Salwator–Krowodrza Górka,Rondo Hipokratesa,Górka Narodowa P+R 01,35,3.2,moderate_delay,0.092208,True
16,4,False,10,28,17.8,0.7,rain,59,5.9,1,tramwaj,HG985,55-02,Kurdwanów–Pleszów,Os.Piastów,Nowy Bieżanów P+R 01,20,6.5,significant_delay,0.325474,True
11,0,False,3,1,9.3,0.1,sunny,66,0.6,3,tramwaj,HG650,56-02,Czerwone Maki–Os.Piastów,Mały Płaszów P+R,Dworzec Towarowy 01,20,1.3,slight_delay,0.065769,False
11,4,False,3,7,19.1,0.0,cloudy,80,1.9,50,tramwaj,RP124,59-06,Kurdwanów–Pleszów,Rondo Hipokratesa,Bronowice Małe 01,30,1.0,on_time,0.032355,False
15,0,False,3,16,17.5,0.4,rain,76,1.5,18,tramwaj,HY189,10-01,Bronowice–Borek Fałęcki,Kurdwanów P+R,Mały Płaszów P+R 01,35,3.3,moderate_delay,0.093137,True
21,6,True,6,21,27.5,0.1,sunny,47,7.6,72,tramwaj,RP913,33-09,Bronowice–Borek Fałęcki,Borek Fałęcki,Dworzec Towarowy 01,40,0.7,on_time,0.017814,False
11,4,False,12,4,14.7,0.2,rain,34,6.3,4,tramwaj,RY688,30-05,Os.Piastów–Pleszów,Os.Piastów,Bronowice Małe 01,25,4.1,moderate_delay,0.162584,True
14,1,False,12,8,8.9,0.0,cloudy,31,0.4,14,tramwaj,RG497,58-07,Mały Płaszów–Cichy Kącik,Bronowice Małe,Dworzec Towarowy 01,25,0.0,on_time,0.0,False
13,5,True,10,11,34.6,0.1,fog,43,0.9,21,tramwaj,RG423,03-07,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Kurdwanów P+R 03,30,2.8,slight_delay,0.094581,False
18,0,False,5,23,26.3,2.9,sunny,64,0.5,24,tramwaj,RY647,01-10,Salwator–Krowodrza Górka,Pleszów,Górka Narodowa P+R 01,45,3.3,moderate_delay,0.073526,True
14,6,True,2,12,6.0,0.7,sunny,80,0.7,9,tramwaj,RY874,75-01,Czerwone Maki–Os.Piastów,Mały Płaszów P+R,Teatr Słowackiego 01,30,0.7,on_time,0.024255,False
13,4,False,7,14,34.7,0.8,sunny,87,0.5,52,tramwaj,RY466,65-02,Górka Narodowa–Czerwone Maki,Rondo Hipokratesa,Czerwone Maki P+R 01,25,0.0,on_time,0.0,False
19,0,False,7,1,48.3,0.0,sunny,73,2.1,18,tramwaj,HL905,39-10,Salwator–Krowodrza Górka,Górka Narodowa P+R,Czerwone Maki P+R 01,30,1.6,slight_delay,0.052802,False
11,3,False,4,4,7.8,2.0,cloudy,86,1.1,1,tramwaj,RY388,57-07,Salwator–Krowodrza Górka,Górka Narodowa P+R,Bronowice Małe 01,45,1.4,slight_delay,0.03217,False
8,3,False,8,23,26.5,0.2,sunny,83,0.2,76,tramwaj,RG941,04-08,Górka Narodowa–Czerwone Maki,Górka Narodowa P+R,Górka Narodowa P+R 01,40,3.0,slight_delay,0.074243,False
11,3,False,9,28,26.7,0.9,rain,35,7.6,14,tramwaj,RP646,29-03,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Bronowice Małe 01,45,1.9,slight_delay,0.042831,False
8,2,False,1,1,10.3,0.1,sunny,61,5.3,14,tramwaj,RG915,70-05,Mały Płaszów–Cichy Kącik,Krowodrza G. P+R,Czerwone Maki P+R 01,40,7.6,significant_delay,0.190428,True
12,6,True,8,12,36.2,0.0,cloudy,40,6.5,24,tramwaj,RP405,48-01,Bronowice–Borek Fałęcki,Górka Narodowa P+R,Teatr Słowackiego 01,25,0.4,on_time,0.015974,False
7,4,False,4,12,17.9,1.0,snow,45,0.1,18,tramwaj,RP226,06-01,Rondo Hipokratesa–Nowy Bieżanów,Górka Narodowa P+R,Teatr Słowackiego 01,20,1.0,on_time,0.047696,False
9,4,False,9,3,26.4,0.2,sunny,69,2.7,77,tramwaj,RG650,71-02,Rondo Hipokratesa–Nowy Bieżanów,Czerwone Maki P+R,Rondo Hipokratesa 02,20,0.9,on_time,0.045975,False
15,3,False,7,28,29.7,0.0,rain,71,2.0,20,tramwaj,HL315,45-04,Czerwone Maki–Os.Piastów,Pleszów,Krowodrza Górka P+R 03,30,1.6,slight_delay,0.051961,False
7,2,False,8,8,24.3,0.8,sunny,63,2.4,10,tramwaj,RG761,66-03,Os.Piastów–Pleszów,Pleszów,Mały Płaszów P+R 01,35,3.8,moderate_delay,0.108057,True
11,0,False,5,1,23.5,0.3,rain,56,4.7,9,tramwaj,RP288,29-10,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Salwator 01,35,3.4,moderate_delay,0.098169,True
7,0,False,5,6,14.4,0.4,cloudy,83,0.2,21,tramwaj,HL298,15-03,Salwator–Krowodrza Górka,Kurdwanów P+R,Os. Piastów 01,40,3.4,moderate_delay,0.0844,True
14,6,True,2,6,8.9,0.2,rain,35,1.0,52,tramwaj,HY971,71-08,Czerwone Maki–Os.Piastów,Borek Fałęcki,Borek Fałęcki 01,40,0.5,on_time,0.013177,False
10,1,False,3,26,8.5,0.0,snow,37,0.4,76,tramwaj,RY397,09-05,Kurdwanów–Pleszów,Borek Fałęcki,Borek Fałęcki 01,40,1.3,slight_delay,0.032825,False
9,1,False,6,14,24.5,0.8,sunny,47,1.1,21,tramwaj,RY302,75-08,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Bronowice Małe 01,20,1.7,slight_delay,0.082708,False
8,1,False,1,13,4.1,0.0,cloudy,32,0.0,5,tramwaj,RF465,17-04,Rondo Hipokratesa–Nowy Bieżanów,Borek Fałęcki,Rondo Hipokratesa 02,35,0.3,on_time,0.009983,False
6,5,True,5,3,30.0,0.4,cloudy,42,2.6,50,tramwaj,RY391,80-02,Kurdwanów–Pleszów,Borek Fałęcki,Borek Fałęcki 01,40,0.6,on_time,0.014909,False
15,1,False,2,10,12.4,0.3,rain,39,2.7,77,tramwaj,HG425,63-08,Salwator–Krowodrza Górka,Salwator,Rondo Hipokratesa 02,30,5.9,significant_delay,0.198252,True
10,5,True,7,22,41.6,0.0,fog,92,2.9,5,tramwaj,RF731,40-10,Mały Płaszów–Cichy Kącik,Rondo Hipokratesa,Os. Piastów 01,30,4.1,moderate_delay,0.137295,True
11,0,False,6,20,36.8,0.4,sunny,75,0.9,50,tramwaj,RP679,73-06,Salwator–Krowodrza Górka,Krowodrza G. P+R,Os. Piastów 01,20,1.0,on_time,0.047941,False
16,5,True,7,20,33.1,0.5,rain,69,8.7,11,tramwaj,RF538,22-01,Czerwone Maki–Os.Piastów,Os.Piastów,Czerwone Maki P+R 01,25,0.6,on_time,0.025884,False
9,3,False,7,10,41.7,0.3,sunny,44,2.6,18,tramwaj,RF352,29-07,Os.Piastów–Pleszów,Borek Fałęcki,Salwator 01,25,2.7,slight_delay,0.108998,False
11,5,True,12,12,31.8,1.0,sunny,36,4.6,4,tramwaj,HL960,47-03,Rondo Hipokratesa–Nowy Bieżanów,Pleszów,Pleszów 01,30,4.3,moderate_delay,0.14293,True
18,6,True,6,1,35.2,0.2,cloudy,52,0.4,52,tramwaj,RF998,62-08,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Dworzec Towarowy 01,45,0.4,on_time,0.009685,False
18,0,False,5,3,19.0,0.9,sunny,73,1.2,4,tramwaj,RZ467,40-08,Kurdwanów–Pleszów,Bronowice Małe,Dworzec Towarowy 01,25,3.9,moderate_delay,0.154896,True
9,3,False,3,17,21.2,0.9,sunny,40,2.0,9,tramwaj,RY279,78-02,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Kurdwanów P+R 03,45,0.3,on_time,0.006526,False
7,3,False,2,17,7.8,1.3,rain,43,0.6,3,tramwaj,HL979,18-09,Kurdwanów–Pleszów,Salwator,Salwator 01,40,9.5,significant_delay,0.236876,True
10,0,False,10,2,29.3,0.5,sunny,78,0.5,14,tramwaj,HG369,10-02,Os.Piastów–Pleszów,Czerwone Maki P+R,Górka Narodowa P+R 01,35,0.0,on_time,0.0,False
21,1,False,1,19,8.6,0.7,fog,61,1.6,18,tramwaj,HY969,65-01,Jarzębiny–Krowodrza,Borek Fałęcki,Krowodrza Górka P+R 03,35,0.7,on_time,0.020705,False
20,3,False,8,5,23.4,0.4,rain,48,1.5,24,tramwaj,RG887,76-04,Rondo Grunwaldzkie–Czerwone Maki,Górka Narodowa P+R,Czerwone Maki P+R 01,25,0.0,on_time,0.0,False
16,2,False,8,1,32.3,0.1,cloudy,34,0.7,10,tramwaj,HY664,34-09,Salwator–Krowodrza Górka,Os.Piastów,Kurdwanów P+R 03,25,0.0,on_time,0.0,False
12,2,False,3,24,27.3,0.9,sunny,77,0.2,52,tramwaj,RZ769,20-06,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Salwator 01,20,0.0,on_time,0.0,False
5,6,True,8,26,33.8,1.5,sunny,90,0.7,18,tramwaj,RG328,76-05,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Krowodrza Górka P+R 03,40,0.0,on_time,0.0,False
12,6,True,11,21,24.5,0.3,sunny,86,0.3,4,tramwaj,RP575,65-09,Czerwone Maki–Os.Piastów,Salwator,Rondo Grunwaldzkie 01,35,0.0,on_time,0.0,False
19,2,False,1,15,5.2,1.5,sunny,33,1.1,1,tramwaj,RY506,47-09,Jarzębiny–Krowodrza,Krowodrza G. P+R,Nowy Bieżanów P+R 01,45,0.5,on_time,0.010315,False
8,2,False,6,1,27.1,1.4,rain,87,5.1,24,tramwaj,HY778,31-10,Jarzębiny–Krowodrza,Nowy Bieżanów P+R,Bronowice Małe 01,45,6.9,significant_delay,0.154081,True
16,0,False,2,14,13.5,0.2,rain,79,1.0,20,tramwaj,RP875,66-03,Borek Fałęcki–Kopiec Wandy,Kurdwanów P+R,Krowodrza Górka P+R 03,25,5.3,significant_delay,0.211435,True
22,5,True,4,2,25.9,0.2,cloudy,79,3.1,14,tramwaj,RZ263,23-10,Os.Piastów–Pleszów,Rondo Hipokratesa,Kurdwanów P+R 03,20,1.4,slight_delay,0.068521,False
20,3,False,9,8,26.1,0.4,cloudy,51,10.1,22,tramwaj,RP853,62-06,Bronowice–Borek Fałęcki,Os.Piastów,Mały Płaszów P+R 01,20,0.5,on_time,0.025848,False
21,0,False,11,5,25.7,0.6,sunny,71,0.0,20,tramwaj,HY324,63-04,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Czerwone Maki P+R 01,45,0.0,on_time,0.0,False
21,0,False,10,5,22.4,0.1,cloudy,89,4.6,14,tramwaj,RY370,48-04,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Borek Fałęcki 01,35,0.7,on_time,0.020238,False
5,3,False,3,3,14.4,0.1,cloudy,30,2.6,11,tramwaj,HY784,27-09,Rondo Hipokratesa–Nowy Bieżanów,Borek Fałęcki,Czerwone Maki P+R 01,20,0.0,on_time,0.0,False
19,5,True,5,13,24.6,2.0,snow,42,0.6,21,tramwaj,RF497,61-08,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Górka Narodowa P+R 01,20,4.1,moderate_delay,0.204249,True
8,5,True,10,23,25.2,0.1,cloudy,86,1.2,21,tramwaj,HY140,42-02,Os.Piastów–Pleszów,Borek Fałęcki,Pleszów 01,20,1.4,slight_delay,0.070275,False
17,1,False,1,3,6.9,0.2,sunny,47,0.1,18,tramwaj,HL954,34-10,Bronowice–Borek Fałęcki,Os.Piastów,Górka Narodowa P+R 01,40,1.4,slight_delay,0.035194,False
16,3,False,7,20,25.5,0.3,sunny,66,1.4,52,tramwaj,RP485,49-06,Czerwone Maki–Os.Piastów,Borek Fałęcki,Rondo Hipokratesa 02,25,1.5,slight_delay,0.058747,False
22,2,False,6,5,17.2,0.1,fog,73,0.1,52,tramwaj,RY629,33-07,Salwator–Krowodrza Górka,Pleszów,Górka Narodowa P+R 01,20,2.0,slight_delay,0.099475,False
22,0,False,1,26,7.0,0.2,snow,52,3.9,76,tramwaj,HG628,52-06,Jarzębiny–Krowodrza,Salwator,Mały Płaszów P+R 01,20,3.7,moderate_delay,0.182808,True
17,0,False,4,25,28.1,0.8,cloudy,50,2.3,4,tramwaj,RF598,62-10,Czerwone Maki–Os.Piastów,Bronowice Małe,Pleszów 01,40,3.4,moderate_delay,0.085253,True
17,4,False,2,15,14.5,0.1,cloudy,69,3.0,52,tramwaj,HY613,18-08,Jarzębiny–Krowodrza,Os.Piastów,Teatr Słowackiego 01,45,0.5,on_time,0.010375,False
11,5,True,11,17,22.3,1.2,rain,39,1.0,11,tramwaj,RP335,10-09,Borek Fałęcki–Kopiec Wandy,Mały Płaszów P+R,Dworzec Towarowy 01,45,2.0,slight_delay,0.04429,False
17,5,True,2,15,11.3,0.4,rain,34,0.8,20,tramwaj,HL316,20-03,Nowy Bieżanów–Krowodrza,Os.Piastów,Czerwone Maki P+R 01,35,3.9,moderate_delay,0.110453,True
22,6,True,5,7,32.1,0.8,rain,73,1.3,50,tramwaj,RP470,78-02,Kurdwanów–Pleszów,Borek Fałęcki,Os. Piastów 01,20,2.8,slight_delay,0.141496,False
12,5,True,4,20,15.5,0.0,sunny,83,8.7,72,tramwaj,HG524,43-02,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Rondo Hipokratesa 02,35,0.0,on_time,0.0,False
9,4,False,6,7,27.9,0.6,sunny,88,0.4,3,tramwaj,RZ791,62-08,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Mały Płaszów P+R 01,25,3.0,moderate_delay,0.120546,True
12,5,True,4,7,27.3,0.9,cloudy,64,1.9,78,tramwaj,HG704,21-07,Górka Narodowa–Czerwone Maki,Kurdwanów P+R,Bronowice Małe 01,45,0.0,on_time,0.0,False
22,4,False,9,27,15.9,0.0,rain,83,2.6,11,tramwaj,HY349,06-03,Os.Piastów–Pleszów,Górka Narodowa P+R,Kurdwanów P+R 03,40,3.8,moderate_delay,0.094096,True
18,6,True,6,21,27.7,0.4,sunny,77,1.6,18,tramwaj,RP237,66-01,Czerwone Maki–Os.Piastów,Bronowice Małe,Dworzec Towarowy 01,45,1.2,slight_delay,0.027138,False
20,5,True,10,13,16.1,1.1,rain,34,1.0,50,tramwaj,RP157,22-05,Kurdwanów–Pleszów,Kurdwanów P+R,Rondo Hipokratesa 02,45,2.5,slight_delay,0.05518,False
13,0,False,3,13,18.8,0.2,cloudy,80,0.5,72,tramwaj,RP629,52-10,Salwator–Krowodrza Górka,Czerwone Maki P+R,Rondo Hipokratesa 02,40,2.2,slight_delay,0.055378,False
12,4,False,10,14,13.1,0.0,sunny,45,2.5,76,tramwaj,HY999,37-02,Czerwone Maki–Os.Piastów,Czerwone Maki P+R,Salwator 01,25,0.0,on_time,0.0,False
12,2,False,12,4,17.4,0.7,rain,39,5.1,24,tramwaj,HG559,78-08,Jarzębiny–Krowodrza,Bronowice Małe,Mały Płaszów P+R 01,25,8.9,significant_delay,0.354932,True
23,2,False,12,19,16.1,0.6,sunny,34,2.2,10,tramwaj,RZ274,29-07,Jarzębiny–Krowodrza,Czerwone Maki P+R,Krowodrza Górka P+R 03,25,0.3,on_time,0.013612,False
10,2,False,3,10,12.6,0.1,cloudy,83,1.3,72,tramwaj,RP913,75-03,Os.Piastów–Pleszów,Os.Piastów,Rondo Hipokratesa 02,45,2.7,slight_delay,0.059814,False
13,3,False,8,27,33.3,1.4,sunny,51,1.0,18,tramwaj,HL271,44-08,Mały Płaszów–Cichy Kącik,Os.Piastów,Borek Fałęcki 01,45,0.2,on_time,0.00478,False
15,5,True,2,21,11.0,0.4,sunny,87,0.3,10,tramwaj,RY335,49-07,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Górka Narodowa P+R 01,45,1.4,slight_delay,0.030678,False
22,3,False,11,20,12.6,0.3,sunny,79,0.1,50,tramwaj,RP211,03-04,Kurdwanów–Pleszów,Os.Piastów,Os. Piastów 01,25,0.9,on_time,0.034411,False
6,2,False,8,19,35.7,0.3,fog,61,2.4,18,tramwaj,RG946,20-10,Górka Narodowa–Czerwone Maki,Pleszów,Salwator 01,35,3.3,moderate_delay,0.094216,True
21,4,False,11,1,22.3,0.6,rain,45,1.7,14,tramwaj,RY281,61-10,Kurdwanów–Pleszów,Salwator,Bronowice Małe 01,35,7.6,significant_delay,0.215876,True
6,2,False,7,26,21.3,0.4,cloudy,54,0.6,18,tramwaj,HY998,69-09,Os.Piastów–Pleszów,Borek Fałęcki,Borek Fałęcki 01,45,0.1,on_time,0.003116,False
20,6,True,7,16,39.7,0.1,rain,53,2.1,78,tramwaj,RY195,62-03,Os.Piastów–Pleszów,Bronowice Małe,Krowodrza Górka P+R 03,30,1.4,slight_delay,0.046591,False
5,2,False,11,15,6.8,0.9,cloudy,84,2.9,11,tramwaj,HY893,56-09,Czerwone Maki–Os.Piastów,Rondo Hipokratesa,Nowy Bieżanów P+R 01,40,1.3,slight_delay,0.031324,False
23,0,False,12,23,13.0,0.3,rain,92,0.4,20,tramwaj,RG479,06-09,Borek Fałęcki–Kopiec Wandy,Salwator,Mały Płaszów P+R 01,45,3.1,moderate_delay,0.068291,True
11,0,False,4,22,18.1,0.1,rain,87,6.3,20,tramwaj,RG334,62-07,Salwator–Krowodrza Górka,Borek Fałęcki,Rondo Hipokratesa 02,40,5.1,significant_delay,0.126507,True
10,2,False,11,14,31.1,0.9,rain,89,0.1,10,tramwaj,RF703,74-02,Mały Płaszów–Cichy Kącik,Mały Płaszów P+R,Teatr Słowackiego 01,45,7.4,significant_delay,0.164319,True
16,2,False,5,26,30.3,0.1,rain,90,1.7,52,tramwaj,RG237,33-08,Salwator–Krowodrza Górka,Mały Płaszów P+R,Dworzec Towarowy 01,35,10.1,major_delay,0.287871,True
14,4,False,11,4,12.4,0.8,sunny,30,7.7,50,tramwaj,HG979,11-05,Mały Płaszów–Cichy Kącik,Górka Narodowa P+R,Borek Fałęcki 01,45,0.6,on_time,0.014354,False
12,1,False,4,1,6.0,0.2,sunny,35,0.3,4,tramwaj,RG363,25-01,Nowy Bieżanów–Krowodrza,Borek Fałęcki,Kurdwanów P+R 03,35,0.0,on_time,0.0,False
9,4,False,8,16,29.9,0.4,sunny,66,1.3,77,tramwaj,HY691,67-02,Jarzębiny–Krowodrza,Pleszów,Nowy Bieżanów P+R 01,30,1.0,slight_delay,0.034799,False
17,3,False,2,20,12.4,1.0,rain,58,3.8,3,tramwaj,HY484,27-06,Borek Fałęcki–Kopiec Wandy,Czerwone Maki P+R,Czerwone Maki P+R 01,35,4.0,moderate_delay,0.115042,True
10,6,True,9,8,30.4,0.2,rain,54,0.4,78,tramwaj,RG470,14-03,Górka Narodowa–Czerwone Maki,Czerwone Maki P+R,Os. Piastów 01,20,3.8,moderate_delay,0.188816,True
12,6,True,9,18,22.4,0.9,sunny,74,0.9,52,tramwaj,RG767,75-05,Rondo Grunwaldzkie–Czerwone Maki,Czerwone Maki P+R,Rondo Grunwaldzkie 01,30,0.0,on_time,0.0,False
17,4,False,7,24,35.2,0.3,cloudy,74,3.3,8,tramwaj,HL975,69-07,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Kurdwanów P+R 03,35,4.9,moderate_delay,0.140371,True
12,0,False,1,15,5.3,0.8,sunny,47,5.0,50,tramwaj,RF726,36-07,Kurdwanów–Pleszów,Pleszów,Górka Narodowa P+R 01,20,0.0,on_time,0.0,False
16,3,False,12,7,11.4,0.1,cloudy,40,1.6,22,tramwaj,HG523,71-09,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Salwator 01,30,0.0,on_time,0.0,False
7,1,False,6,5,23.3,0.9,sunny,79,2.2,76,tramwaj,RZ283,48-09,Nowy Bieżanów–Krowodrza,Krowodrza G. P+R,Borek Fałęcki 01,40,0.1,on_time,0.00293,False
11,3,False,5,6,26.5,0.4,rain,50,0.4,22,tramwaj,RZ359,40-10,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Krowodrza Górka P+R 03,35,0.0,on_time,0.0,False
20,5,True,4,28,15.9,0.9,rain,94,4.3,3,tramwaj,RF892,51-03,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Teatr Słowackiego 01,20,0.1,on_time,0.003134,False
17,5,True,2,1,15.5,0.3,rain,88,0.5,14,tramwaj,RY865,30-08,Rondo Grunwaldzkie–Czerwone Maki,Górka Narodowa P+R,Bronowice Małe 01,20,4.4,moderate_delay,0.2203,True
22,5,True,10,12,32.1,0.4,fog,53,0.2,8,tramwaj,RP202,28-09,Bronowice–Borek Fałęcki,Pleszów,Nowy Bieżanów P+R 01,35,6.0,significant_delay,0.17159,True
6,4,False,6,5,25.7,0.0,sunny,64,0.8,24,tramwaj,RG904,44-09,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Os. Piastów 01,25,1.4,slight_delay,0.056168,False
18,2,False,2,6,10.9,1.3,sunny,46,1.6,11,tramwaj,HY264,50-01,Górka Narodowa–Czerwone Maki,Mały Płaszów P+R,Rondo Grunwaldzkie 01,25,7.1,significant_delay,0.283827,True
23,0,False,8,2,29.3,1.0,sunny,54,1.5,18,tramwaj,RY943,19-08,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Salwator 01,35,0.0,on_time,0.0,False
11,1,False,1,11,1.2,2.0,cloudy,91,13.7,21,tramwaj,RG190,09-05,Os.Piastów–Pleszów,Os.Piastów,Teatr Słowackiego 01,45,0.6,on_time,0.014092,False
